season,player_name,receiving_yards,fantasy_pts,position,player_name_adp,pos_adp,team,adp,adp_formatted,times_drafted
2024,J.Jackson,8.0,1.2000000104308128,WR,,,,,,
2024,J.Jacobs,382.0,320.2000036239624,RB,,,,,,
2024,J.Jefferson,1601.0,332.48000264167786,WR,,,,,,
2024,J.Jennings,975.0,210.50000154972076,WR,,,,,,
2024,J.Jeudy,1229.0,236.90000176429749,WR,,,,,,
2024,J.Johnson,548.0,123.58000089228153,TE,,,,,,
2024,J.Kelley,0.0,0.20000000298023224,RB,,,,,,
2024,J.Kibodi,15.0,4.900000095367432,RB,,,,,,
2024,J.Latham,0.0,1.0,T,,,,,,
2024,J.Love,0.0,231.5399970188737,QB,,,,,,
2024,J.Mason,91.0,117.00000175833702,RB,,,,,,
2024,J.Matthews,0.0,0.0,TE,,,,,,
2024,J.McClellan,0.0,3.200000047683716,RB,,,,,,
2024,J.McLaughlin,76.0,100.00000151246786,RB,,,,,,
2024,J.McMillan,502.0,141.5000006556511,WR,,,,,,
2024,J.McNichols,27.0,68.70000074803829,RB,,,,,,
2024,J.Metchie,317.0,67.70000046491623,WR,,,,,,
2024,J.Meyers,1027.0,216.00000149011612,WR,,,,,,
2024,J.Milton,0.0,21.239999413490295,QB,,,,,,
2024,J.Mims,71.0,26.100000351667404,RB,,,,,,
2024,J.Mingo,167.0,34.20000039041042,WR,,,,,,
2024,J.Mixon,334.0,277.40000277757645,RB,,,,,,
2024,J.Mundt,170.0,50.00000025331974,TE,,,,,,
2024,J.Nailor,447.0,111.30000108480453,WR,,,,,,
2024,J.Oliver,263.0,67.30000078678131,TE,,,,,,
2024,J.Owens,0.0,0.0,SS,,,,,,
2024,J.Palmer,584.0,103.40000081062317,WR,,,,,,
2024,J.Pierre,0.0,0.0,CB,,,,,,
2024,J.Polk,87.0,32.70000021159649,WR,,,,,,
2024,J.Proche,21.0,5.100000083446503,WR,,,,,,
2024,J.Reagor,100.0,16.699999906122684,WR,,,,,,
2024,J.Reed,903.0,207.60000140964985,WR,,,,,,
2024,J.Reeves-Maybin,0.0,0.10000000149011612,OLB,,,,,,
2024,J.Reynolds,194.0,38.400000393390656,WR,,,,,,
2024,J.Ross,6.0,1.600000023841858,WR,,,,,,
2024,J.Ruckert,105.0,28.500000149011612,TE,,,,,,
2024,J.Russell,0.0,0.0,ILB,,,,,,
2024,J.Sanders,342.0,73.2000000178814,TE,,,,,,
2024,J.Scott,0.0,0.11999999731779099,P,,,,,,
2024,J.Shenker,7.0,1.699999988079071,TE,,,,,,
2024,J.Smith,884.0,224.300001822412,TE,,,,,,
2024,J.Smith-Njigba,1130.0,253.00000071525574,WR,,,,,,
2024,J.Smith-Schuster,307.0,64.70000031590462,WR,,,,,,
2024,J.Stidham,0.0,0.4999999850988388,QB,,,,,,
2024,J.Stoll,10.0,3.0000000298023224,TE,,,,,,
2024,J.Taylor,136.0,253.1000039279461,RB,,,,,,
2024,J.Thomas,4.0,1.4000000059604645,FS,,,,,,
2024,J.Thrash,22.0,5.200000047683716,WR,,,,,,
2024,J.Tolbert,610.0,152.00000059604645,WR,,,,,,
2024,J.Waddle,744.0,145.60000248998404,WR,,,,,,
2024,J.Ward,0.0,2.2000001072883606,RB,,,,,,
2024,J.Warren,329.0,132.60000094771385,RB,,,,,,
2024,J.Watson,289.0,62.900000512599945,WR,,,,,,
2024,J.Wayne,0.0,0.0,WR,,,,,,
2024,J.Whittington,305.0,54.7000013589859,WR,,,,,,
2024,J.Whyle,248.0,58.80000068247318,TE,,,,,,
2024,J.Wiley,7.0,1.699999988079071,TE,,,,,,
2024,J.Williams,1437.0,430.500003926456,RB,,,,,,
2024,J.Wilson,57.0,25.40000033378601,WR,,,,,,
2024,J.Winston,0.0,127.13999695330858,QB,,,,,,
2024,J.Wright,8.0,28.700000569224358,RB,,,,,,
2024,K.Allen,744.0,185.16000092029572,WR,,,,,,
2024,K.Austin,151.0,27.000000476837158,WR,,,,,,
2024,K.Bourne,305.0,65.10000032186508,WR,,,,,,
2024,K.Boutte,589.0,119.90000005066395,WR,,,,,,
2024,K.Coleman,578.0,114.70000070333481,WR,,,,,,
2024,K.Cousins,0.0,180.3199963644147,QB,,,,,,
2024,K.Gainwell,142.0,72.40000047534704,RB,,,,,,
2024,K.Granson,182.0,32.20000046491623,TE,,,,,,
2024,K.Herbert,25.0,31.500000059604645,RB,,,,,,
2024,K.Hodge,131.0,26.100000500679016,WR,,,,,,
2024,K.Hunt,189.0,183.40000124275684,RB,,,,,,
2024,K.Johnson,0.0,1.100000023841858,WR,,,,,,
2024,K.Juszczyk,200.0,59.60000026226044,FB,,,,,,
2024,K.McIntosh,22.0,22.399999976158142,RB,,,,,,
2024,K.Miller,33.0,29.10000018030405,RB,,,,,,
2024,K.Mitchell,28.0,6.799999952316284,RB,,,,,,
2024,K.Murray,0.0,303.23999655246735,QB,,,,,,
2024,K.Nwangwu,0.0,0.0,RB,,,,,,
2024,K.Osborn,57.0,18.700000286102295,WR,,,,,,
2024,K.Pickett,0.0,24.439999632537365,QB,,,,,,
2024,K.Pitts,602.0,131.20000088214874,TE,,,,,,
2024,K.Pryor,9.0,1.9000000357627869,WR,,,,,,
2024,K.Raymond,252.0,57.20000046491623,WR,,,,,,
2024,K.Shakir,995.0,217.90000155568123,WR,,,,,,
2024,K.Toney,0.0,-0.3999999761581421,WR,,,,,,
2024,K.Trask,0.0,-0.20000001788139343,QB,,,,,,
2024,K.Turpin,420.0,94.20000115782022,WR,,,,,,
2024,K.Vaughn,0.0,0.4000000059604645,RB,,,,,,
2024,K.Vidal,62.0,32.70000046491623,RB,,,,,,
2024,K.Walker,299.0,181.20000165700912,RB,,,,,,
2024,K.Wilkerson,18.0,9.800000071525574,WR,,,,,,
2024,K.Williams,197.0,307.8000025972724,RB,,,,,,
2024,K.Yeboah,47.0,15.700000077486038,TE,,,,,,
2024,L.Farrell,67.0,18.700000174343586,TE,,,,,,
2024,L.Humphrey,293.0,66.30000075697899,WR,,,,,,
2024,L.Jackson,0.0,481.5399960577488,QB,,,,,,
2024,L.Krull,154.0,35.40000040829182,TE,,,,,,
2024,L.McCaffrey,168.0,34.80000030994415,WR,,,,,,
2024,L.McConkey,1346.0,273.6000030040741,WR,,,,,,
2024,L.Musgrave,45.0,11.500000089406967,TE,,,,,,
2024,L.Schoonmaker,241.0,57.10000014305115,TE,,,,,,
2024,L.Shenault,36.0,8.70000009983778,WR,,,,,,
2024,M.Alie-Cox,147.0,32.700000047683716,TE,,,,,,
2024,M.Andrews,761.0,205.40000099688768,TE,,,,,,
